AutoNum,TagID_Hex,Time_in_ana,Time_out_anac,Weight,Length,Scales,Fins,Eyes,Ad_Clip,Time_out_surgery,Bleeding,Time_recovered,Surgeon,Data_Rec,Rel_group,HT_Temp,HT_DO,SB_Temp,SB_DO,Notes,DateTagged,Tag_Start_Date,FishID,TagID_Decimal,Fish_Type,CommonName,SpeciesName,Origin,StudyID,days_starved,Raceway,Length_Type,Knockout_conc,SurBath_conc,DNA,Tag_placement,Num_sutures,Suture_knot,SutureID,Tag_Weight,Sex,Life_Stage,Rel_loc,Rel_Lat,Rel_Lon,Rel_rkm,Rel_datetime,Tag_status_at_Rel,Last_detect_ref_rec,Manufacturer,TagModel,TagSN,PRI_nominal,PRI_estimate,WarrantyLife,CWT_code,PIT_code,Release Notes,TimeStamp
3169,EC69,5:38:24 PM,5:39:53 PM,5.9,81,G,G,G,Y,5:41:25 PM,0,5:49:40 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-222,60521,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,208,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01324,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3170,EAC5,6:54:13 PM,6:56:18 PM,7.8,87,G,G,G,Y,6:57:48 PM,0,7:00:27 PM,BB,JF,RBDD_20240131,10.6,10.25,13.4,10.22,,1/30/24,1/30/24,SS_2024-245,60101,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,204,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01003,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3171,ED63,6:49:06 PM,6:51:02 PM,5.1,77,G,G,G,Y,6:53:48 PM,0,6:55:02 PM,BB,JF,RBDD_20240131,10.6,10.25,13.4,10.22,,1/30/24,1/30/24,SS_2024-243,60771,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,208,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-00973,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3172,EB73,5:13:52 PM,5:15:45 PM,5.6,81,G,G,G,Y,5:18:03 PM,0,5:19:16 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,POOR APOSITION,1/30/24,1/30/24,SS_2024-212,60275,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,207,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01334,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3173,EB15,5:16:20 PM,5:18:38 PM,5.3,78,G,G,G,Y,5:20:27 PM,0,5:23:03 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-213,60181,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,207,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01333,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3174,EB9B,5:19:07 PM,5:21:06 PM,6.4,82,G,G,G,Y,5:22:57 PM,0,5:26:48 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-214,60315,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,204,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01332,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3175,EB34,5:21:27 PM,5:23:34 PM,6.6,84,G,G,G,Y,5:25:23 PM,0,5:30:10 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-215,60212,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01331,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3176,ED22,5:24:04 PM,5:26:01 PM,7.8,90,G,G,G,Y,5:27:44 PM,0,5:30:12 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,APOSITION COULD BE BETTER,1/30/24,1/30/24,SS_2024-216,60706,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,210,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01330,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3177,EC8D,5:26:25 PM,5:28:17 PM,6.6,85,G,G,G,Y,5:30:01 PM,0,5:34:22 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-217,60557,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,208,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01329,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3178,EB7A,5:29:02 PM,5:30:40 PM,9.1,91,G,G,G,Y,5:32:36 PM,0,5:34:24 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-218,60282,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,207,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01328,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3179,EC94,5:31:08 PM,5:33:18 PM,7.1,87,G,G,G,Y,5:34:51 PM,0,5:39:14 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-219,60564,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01327,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3180,E845,6:03:53 PM,6:05:53 PM,7.7,86,G,G,G,Y,6:08:32 PM,0,6:10:53 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,pull through,1/30/24,1/30/24,SS_2024-232,59461,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,201,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-00974,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3181,EB75,5:36:06 PM,5:37:42 PM,5.4,78,G,G,G,Y,5:39:10 PM,0,5:48:39 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-221,60277,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,204,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01325,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3182,F0A9,5:10:55 PM,5:13:09 PM,7.6,89,G,G,G,Y,5:14:46 PM,0,5:19:15 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-211,61609,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,203,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-00985,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3183,EADF,5:40:23 PM,5:42:09 PM,5.3,78,G,G,G,Y,5:44:13 PM,0,5:49:57 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-223,60127,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,205,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01323,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3184,ED42,5:42:34 PM,5:44:57 PM,6.3,84,G,G,G,Y,5:46:42 PM,0,5:50:00 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-224,60738,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,205,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01322,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3185,ECBD,5:46:03 PM,5:48:10 PM,8.7,88,G,G,G,Y,5:49:43 PM,0,5:50:15 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-225,60605,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,204,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01321,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3186,ECE9,5:48:32 PM,5:50:34 PM,5.3,78,G,G,G,Y,5:52:06 PM,0,5:55:07 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-226,60649,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,205,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01320,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3187,EE9D,5:51:38 PM,5:53:13 PM,7.9,88,G,G,G,Y,5:55:02 PM,0,5:59:35 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-227,61085,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01049,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3188,EA98,5:53:41 PM,5:55:38 PM,6.9,81,G,G,G,Y,5:57:37 PM,0,6:01:16 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-228,60056,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01034,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3189,ED47,5:56:03 PM,5:58:16 PM,6.5,80,G,G,G,Y,6:00:07 PM,0,6:03:55 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-229,60743,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,204,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01019,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3190,EA53,5:58:42 PM,6:00:59 PM,5.9,79,G,G,G,Y,6:02:59 PM,0,6:08:38 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-230,59987,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,205,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01004,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3191,EA35,6:01:36 PM,6:03:35 PM,6.7,84,G,G,G,Y,6:05:18 PM,0,6:08:42 PM,BB,JF,RBDD_20240131,10.44,10.59,10.8,10.65,,1/30/24,1/30/24,SS_2024-231,59957,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-00989,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3192,E7A9,7:30:19 PM,7:31:41 PM,5.4,80,G,G,G,Y,7:33:11 PM,0,7:33:36 PM,BB,JF,RBDD_20240131,10.6,10.25,13.4,10.22,,1/30/24,1/30/24,SS_2024-257,59305,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,201,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01047,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3193,EA50,8:58:13 PM,9:00:05 PM,5.2,79,G,G,G,Y,9:01:47 PM,0,9:06:56 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-291,59984,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-00970,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3194,EDBB,7:21:49 PM,7:23:32 PM,6.8,85,G,G,G,Y,7:25:26 PM,0,7:28:18 PM,BB,JF,RBDD_20240131,10.6,10.25,13.4,10.22,,1/30/24,1/30/24,SS_2024-254,60859,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01092,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3195,EA4D,8:33:36 PM,8:35:02 PM,7.9,89,G,G,G,Y,8:36:44 PM,0,8:39:14 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-281,59981,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,205,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01091,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3196,EEA4,8:35:45 PM,8:37:26 PM,6.6,84,G,G,G,Y,8:39:13 PM,0,8:42:38 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-282,61092,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,204,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01106,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3197,EED2,8:37:34 PM,8:42:09 PM,6.6,82,G,G,G,Y,8:43:45 PM,0,8:46:13 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-283,61138,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,205,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01105,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3198,EA11,8:40:50 PM,8:42:33 PM,6.6,84,G,G,G,Y,8:44:03 PM,0,8:48:17 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-284,59921,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,201,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01090,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3199,EDD6,8:42:41 PM,8:44:40 PM,6.5,84,G,G,G,Y,8:46:11 PM,0,8:52:21 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-285,60886,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01075,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3200,EA8F,8:45:06 PM,8:46:58 PM,5.5,79,G,G,G,Y,8:48:15 PM,0,8:52:23 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-286,60047,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,206,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01060,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3201,EFD5,8:48:57 PM,8:50:51 PM,7.8,81,G,G,G,Y,8:52:33 PM,0,8:54:46 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-287,61397,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,200,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01045,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3202,EEC5,8:51:25 PM,8:53:22 PM,6.4,83,G,G,G,Y,8:54:44 PM,0,8:56:54 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-288,61125,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,205,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01030,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3203,EDA5,9:21:16 PM,9:22:44 PM,5.7,80,G,G,G,Y,9:24:04 PM,0,9:27:49 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-301,60837,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,202,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-00954,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
3204,E854,8:55:55 PM,8:57:28 PM,7.2,86,G,G,G,Y,8:59:09 PM,0,9:04:15 PM,BB,JF,RBDD_20240131,10.7,10.44,11.1,10.22,,1/30/24,1/30/24,SS_2024-290,59476,LSNFH Winter Chinook,Chinook salmon,Oncorhynchus tshawytscha,Hatchery,Seasonal_Survival_2024,1,C43,FL,80,25,N,TP,1,1X3,PDO 6-0,198,I,sub-yearling,RBDD_Rel,40.154441,-122.202488,461.579,1/31/24,On,,ATS,SS400,ATS2024-01000,5,5,36,050031/050032,,"Fish held overnight prior to transport. Fish transported from LSNFH to RBDD in two aerated coolers. Holding temperature in cooler within two degrees of river temperature, no tempering needed. Fish released just downstream of RBDD boat launch.",1/30/24
